State,Zip Code,TaxRegionName,EstimatedCombinedRate,StateRate,EstimatedCountyRate,EstimatedCityRate,EstimatedSpecialRate,RiskLevel
TX,77229,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77230,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77231,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77233,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77234,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77235,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77236,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77237,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77238,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77240,HARRIS CO EMERGENCY SERVICES DISTRICT NO 9 SP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77241,HARRIS CO EMERGENCY SERVICES DISTRICT NO 9 SP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77242,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77243,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77244,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77245,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77248,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77249,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77251,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77252,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77253,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77254,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77255,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77256,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77257,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77258,NASSAU BAY/NASA AREA MGMT,0.0825,0.0625,0.0,0.0175,0.0025,0
TX,77259,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77261,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77262,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77263,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77265,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77266,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77267,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77268,HARRIS CO EMERGENCY SERVICES DISTRICT NO 17 SP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77269,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77270,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77271,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77272,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77273,HARRIS CO EMERGENCY SERVICES DISTRICT 28 SP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77274,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77275,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77277,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77279,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77280,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77282,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77284,HARRIS CO EMERGENCY SERVICES DISTRICT NO 9 SP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77287,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77288,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77289,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77290,HARRIS CO EMERGENCY SERVICES DISTRICT 28 SP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77291,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77292,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77293,HARRIS COUNTY EAST ALDINE MANAGEMENT DISTRICT SPECIAL ZONE SP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77297,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77299,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77301,CONROE,0.0825,0.0625,0.0,0.02,0.0,0
TX,77302,CONROE,0.0825,0.0625,0.0,0.02,0.0,0
TX,77303,CONROE,0.0825,0.0625,0.0,0.02,0.0,0
TX,77304,CONROE,0.0825,0.0625,0.0,0.02,0.0,0
TX,77305,CONROE,0.0825,0.0625,0.0,0.02,0.0,0
TX,77306,CONROE,0.0825,0.0625,0.0,0.02,0.0,0
TX,77315,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77316,CONROE,0.0825,0.0625,0.0,0.02,0.0,0
TX,77318,WILLIS MONTGOMERY CO ESD 1 COMBINED AREA SP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77320,WALKER COUNTY ESD 1 SP,0.0825,0.0625,0.005,0.0,0.015,0
TX,77325,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77326,POLK,0.0675,0.0625,0.005,0.0,0.0,0
TX,77327,LIBERTY,0.0825,0.0625,0.005,0.0,0.015,0
TX,77328,MONTGOMERY COUNTY EMERGENCY SERVICES DISTRICT NO 1 SP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77331,COLDSPRING,0.0825,0.0625,0.005,0.015,0.0,0
TX,77332,POLK,0.0675,0.0625,0.005,0.0,0.0,0
TX,77333,MONTGOMERY CO ESD 2 SP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77334,WALKER COUNTY ESD 1 SP,0.0825,0.0625,0.005,0.0,0.015,0
TX,77335,GOODRICH,0.0775,0.0625,0.005,0.01,0.0,0
TX,77336,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77337,HARRIS CO EMERGENCY SERVICES DISTRICT NO 17 SP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77338,HARRIS CO. ESD NO. 10,0.0825,0.0625,0.0,0.01,0.01,0
TX,77339,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77340,WALKER COUNTY ESD 1 SP,0.0825,0.0625,0.005,0.0,0.015,0
TX,77341,HUNTSVILLE,0.0825,0.0625,0.005,0.015,0.0,0
TX,77342,HUNTSVILLE,0.0825,0.0625,0.005,0.015,0.0,0
TX,77343,HUNTSVILLE,0.0825,0.0625,0.005,0.015,0.0,0
TX,77344,HUNTSVILLE,0.0825,0.0625,0.005,0.015,0.0,0
TX,77345,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77346,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77347,HUMBLE,0.0825,0.0625,0.0,0.01,0.01,0
TX,77348,HUNTSVILLE,0.0825,0.0625,0.005,0.015,0.0,0
TX,77349,HUNTSVILLE,0.0825,0.0625,0.005,0.015,0.0,0
TX,77350,POLK,0.0675,0.0625,0.005,0.0,0.0,0
TX,77351,LIVINGSTON,0.0825,0.0625,0.005,0.015,0.0,0
TX,77353,MAGNOLIA,0.0825,0.0625,0.0,0.02,0.0,0
TX,77354,MONTGOMERY CO EMERGENCY SERVICES DISTRICT 10 SP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77355,MONTGOMERY CO EMERGENCY SERVICES DISTRICT 10 SP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77356,CONROE,0.0825,0.0625,0.0,0.02,0.0,0
TX,77357,MONTGOMERY CO EMERGENCY SVCS NO. 7,0.0825,0.0625,0.0,0.0,0.02,0
TX,77358,MONTGOMERY COUNTY EMERGENCY SERVICES DISTRICT NO 1 SP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77359,WALKER COUNTY ESD 1 SP,0.0825,0.0625,0.005,0.0,0.015,0
TX,77360,ONALASKA,0.0825,0.0625,0.005,0.015,0.0,0
TX,77362,MONTGOMERY CO EMERGENCY SERVICES DISTRICT 10 SP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77363,PLANTERSVILLE,0.0825,0.0625,0.005,0.015,0.0,0
TX,77364,POINT BLANK,0.0825,0.0625,0.005,0.01,0.005,0
TX,77365,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77367,RIVERSIDE,0.0825,0.0625,0.005,0.015,0.0,0
TX,77368,LIBERTY,0.0675,0.0625,0.005,0.0,0.0,0
TX,77369,LIBERTY,0.0675,0.0625,0.005,0.0,0.0,0
TX,77371,SHEPHERD,0.0825,0.0625,0.005,0.015,0.0,0
TX,77372,MONTGOMERY CO EMERGENCY SVCS NO. 7,0.0825,0.0625,0.0,0.0,0.02,0
TX,77373,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77374,HARDIN,0.0625,0.0625,0.0,0.0,0.0,0
TX,77375,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77376,HARDIN,0.0625,0.0625,0.0,0.0,0.0,0
TX,77377,HOUSTON MTA TRANSIT,0.0825,0.0625,0.0,0.0,0.02,0
TX,77378,WILLIS MONTGOMERY CO ESD 1 COMBINED AREA SP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77379,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77380,MONTGOMERY CO EMERGENCY SERVICES DISTRICT NO 8 SP,0.0825,0.0625,0.0,0.01,0.01,0
TX,77381,SHENANDOAH,0.0825,0.0625,0.0,0.015,0.005,0
TX,77382,THE WOODLANDS TOWNSHIP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77383,HARRIS CO EMERGENCY SERVICES DISTRICT NO 7 SP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77384,CONROE,0.0825,0.0625,0.0,0.02,0.0,0
TX,77385,MONTGOMERY,0.0825,0.0625,0.0,0.0,0.02,0
TX,77386,MONTGOMERY CO EMERGENCY SERVICES DISTRICT NO 8 SP,0.0825,0.0625,0.0,0.01,0.01,0
TX,77387,THE WOODLANDS TOWNSHIP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77388,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77389,THE WOODLANDS TOWNSHIP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77391,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77393,THE WOODLANDS TOWNSHIP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77396,HARRIS CO. ESD NO. 10,0.0825,0.0625,0.0,0.01,0.01,0
TX,77399,POLK,0.0675,0.0625,0.005,0.0,0.0,0
TX,77401,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77402,BELLAIRE,0.0825,0.0625,0.0,0.01,0.01,0
TX,77404,BAY CITY,0.0825,0.0625,0.0,0.02,0.0,0
TX,77406,HARRIS-FORT BEND ESD NO. 100,0.0825,0.0625,0.0,0.01,0.01,0
TX,77407,FORT BEND COUNTY ASSISTANCE DISTRICT NO 2 SP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77410,HARRIS CO EMERGENCY SERVICES DISTRICT NO 9 SP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77411,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77412,RICE HOSPITAL DISTRICT,0.0725,0.0625,0.005,0.0,0.005,0
TX,77413,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77414,BAY CITY,0.0825,0.0625,0.0,0.02,0.0,0
TX,77415,MATAGORDA,0.0625,0.0625,0.0,0.0,0.0,0
TX,77417,FORT BEND,0.0825,0.0625,0.0,0.0,0.02,0
TX,77418,BELLVILLE,0.0825,0.0625,0.005,0.015,0.0,0
TX,77419,MATAGORDA,0.0625,0.0625,0.0,0.0,0.0,0
TX,77420,WHARTON,0.0675,0.0625,0.005,0.0,0.0,0
TX,77422,BRAZORIA,0.0825,0.0625,0.005,0.015,0.0,0
TX,77423,SIMONTON/WALLER-HARRIS ESD 200 COMBINED AREA,0.0825,0.0625,0.0,0.0,0.02,0
TX,77426,LAS DAMAS MGMT DIST SP,0.0825,0.0625,0.005,0.0,0.015,0
TX,77428,MATAGORDA,0.0625,0.0625,0.0,0.0,0.0,0
TX,77429,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77430,BRAZORIA,0.0675,0.0625,0.005,0.0,0.0,0
TX,77431,BRAZORIA,0.0675,0.0625,0.005,0.0,0.0,0
TX,77432,WHARTON,0.0675,0.0625,0.005,0.0,0.0,0
TX,77433,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77434,EAGLE LAKE,0.0825,0.0625,0.005,0.01,0.005,0
TX,77435,FORT BEND,0.0825,0.0625,0.0,0.0,0.02,0
TX,77436,WHARTON,0.0675,0.0625,0.005,0.0,0.0,0
TX,77437,EL CAMPO,0.0825,0.0625,0.005,0.015,0.0,0
TX,77440,MATAGORDA,0.0625,0.0625,0.0,0.0,0.0,0
TX,77441,FORT BEND CO ASSISTANCE DISTRICT 8 SP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77442,RICE HOSPITAL DISTRICT,0.0725,0.0625,0.005,0.0,0.005,0
TX,77443,WHARTON,0.0675,0.0625,0.005,0.0,0.0,0
TX,77444,FORT BEND,0.0825,0.0625,0.0,0.0,0.02,0
TX,77445,WALLER,0.0825,0.0625,0.0,0.0,0.02,0
TX,77446,PRAIRIE VIEW,0.0825,0.0625,0.0,0.0175,0.0025,0
TX,77447,HOUSTON MTA TRANSIT,0.0825,0.0625,0.0,0.0,0.02,0
TX,77448,WHARTON,0.0675,0.0625,0.005,0.0,0.0,0
TX,77449,HOUSTON MTA TRANSIT,0.0825,0.0625,0.0,0.0,0.02,0
TX,77450,FORT BEND COUNTY EMERGENCY SERVICES DISTRICT NO. 2,0.0825,0.0625,0.0,0.0,0.02,0
TX,77451,KENDLETON,0.0825,0.0625,0.0,0.015,0.005,0
TX,77452,AUSTIN,0.0675,0.0625,0.005,0.0,0.0,0
TX,77453,WHARTON,0.0675,0.0625,0.005,0.0,0.0,0
TX,77454,WHARTON,0.0675,0.0625,0.005,0.0,0.0,0
TX,77455,RICE HOSPITAL DISTRICT,0.0725,0.0625,0.005,0.0,0.005,0
TX,77456,MATAGORDA,0.0625,0.0625,0.0,0.0,0.0,0
TX,77457,MATAGORDA,0.0625,0.0625,0.0,0.0,0.0,0
TX,77458,MATAGORDA,0.0625,0.0625,0.0,0.0,0.0,0
TX,77459,MISSOURI CITY,0.0825,0.0625,0.0,0.01,0.01,0
TX,77460,RICE HOSPITAL DISTRICT,0.0725,0.0625,0.005,0.0,0.005,0
TX,77461,NEEDVILLE/FORT BEND COUNTY ASSISTANCE DISTRICT 20 COMBINED AREA,0.0825,0.0625,0.0,0.0,0.02,0
TX,77463,BRAZORIA,0.0675,0.0625,0.005,0.0,0.0,0
TX,77464,ORCHARD,0.0825,0.0625,0.0,0.02,0.0,0
TX,77465,PALACIOS,0.0825,0.0625,0.0,0.02,0.0,0
TX,77466,PATTISON,0.0825,0.0625,0.0,0.02,0.0,0
TX,77467,WHARTON,0.0675,0.0625,0.005,0.0,0.0,0
TX,77468,MATAGORDA,0.0625,0.0625,0.0,0.0,0.0,0
TX,77469,FORT BEND,0.0825,0.0625,0.0,0.0,0.02,0
TX,77470,COLORADO,0.0675,0.0625,0.005,0.0,0.0,0
TX,77471,FORT BEND,0.0825,0.0625,0.0,0.0,0.02,0
TX,77473,SAN FELIPE,0.0825,0.0625,0.005,0.015,0.0,0
TX,77474,AUSTIN,0.0825,0.0625,0.005,0.0,0.015,0
TX,77475,RICE HOSPITAL DISTRICT,0.0725,0.0625,0.005,0.0,0.005,0
TX,77476,SIMONTON,0.0825,0.0625,0.0,0.02,0.0,0
TX,77477,FORT BEND,0.0825,0.0625,0.0,0.0,0.02,0
TX,77478,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77479,MISSOURI CITY,0.0825,0.0625,0.0,0.01,0.01,0
TX,77480,SWEENY,0.0825,0.0625,0.005,0.01375,0.00125,0
TX,77481,THOMPSONS,0.0725,0.0625,0.0,0.01,0.0,0
TX,77482,BAY CITY,0.0825,0.0625,0.0,0.02,0.0,0
TX,77483,MATAGORDA,0.0625,0.0625,0.0,0.0,0.0,0
TX,77484,WALLER,0.0825,0.0625,0.0,0.0,0.02,0
TX,77485,AUSTIN,0.0825,0.0625,0.005,0.0,0.015,0
TX,77486,WEST COLUMBIA,0.0825,0.0625,0.005,0.015,0.0,0
TX,77487,SUGAR LAND,0.0825,0.0625,0.0,0.02,0.0,0
TX,77488,WHARTON,0.0825,0.0625,0.005,0.015,0.0,0
TX,77489,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77491,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77492,KATY,0.0825,0.0625,0.0,0.01,0.01,0
TX,77493,HOUSTON MTA TRANSIT,0.0825,0.0625,0.0,0.0,0.02,0
TX,77494,FORT BEND COUNTY EMERGENCY SERVICES DISTRICT NO. 2,0.0825,0.0625,0.0,0.0,0.02,0
TX,77496,SUGAR LAND,0.0825,0.0625,0.0,0.02,0.0,0
TX,77497,STAFFORD,0.0825,0.0625,0.0,0.02,0.0,0
TX,77498,FORT BEND CO ASSISTANCE DISTRICT NO 6 SP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77501,PASADENA,0.0825,0.0625,0.0,0.015,0.005,0
TX,77502,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77503,DEER PARK,0.0825,0.0625,0.0,0.015,0.005,0
TX,77504,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77505,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77506,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77507,LA PORTE FIRE CONTROL PREVENTION AND EMS DISTRICT SP,0.0825,0.0625,0.0,0.0175,0.0025,0
TX,77508,PASADENA,0.0825,0.0625,0.0,0.015,0.005,0
TX,77510,HITCHCOCK,0.0825,0.0625,0.0,0.02,0.0,0
TX,77511,LEAGUE CITY,0.0825,0.0625,0.0,0.02,0.0,0
TX,77512,ALVIN,0.0825,0.0625,0.005,0.015,0.0,0
TX,77514,ANAHUAC,0.0825,0.0625,0.0,0.01,0.01,0
TX,77515,ANGLETON,0.0825,0.0625,0.005,0.015,0.0,0
TX,77516,ANGLETON,0.0825,0.0625,0.005,0.015,0.0,0
TX,77517,DICKINSON,0.0825,0.0625,0.0,0.015,0.005,0
TX,77518,KEMAH,0.0825,0.0625,0.0,0.02,0.0,0
TX,77519,HARDIN,0.0825,0.0625,0.0,0.0,0.02,0
TX,77520,BAYTOWN,0.0825,0.0625,0.0,0.0125,0.0075,0
TX,77521,BAYTOWN,0.0825,0.0625,0.0,0.0125,0.0075,0
TX,77522,BAYTOWN MUNICIPAL DEV DISTRICT,0.0825,0.0625,0.0,0.0125,0.0075,0
TX,77523,BAYTOWN,0.0825,0.0625,0.0,0.0125,0.0075,0
TX,77530,HARRIS CO EMER DIST 50 SP,0.0825,0.0625,0.0,0.01,0.01,0
TX,77531,CLUTE,0.0825,0.0625,0.005,0.015,0.0,0
TX,77532,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77533,DAISETTA,0.0825,0.0625,0.005,0.01,0.005,0
TX,77534,DANBURY,0.0825,0.0625,0.005,0.015,0.0,0
TX,77535,LIBERTY,0.0825,0.0625,0.005,0.0,0.015,0
TX,77536,DEER PARK,0.0825,0.0625,0.0,0.015,0.005,0
TX,77538,DEVERS,0.0825,0.0625,0.005,0.015,0.0,0
TX,77539,DICKINSON,0.0825,0.0625,0.0,0.015,0.005,0
TX,77541,CLUTE,0.0825,0.0625,0.005,0.015,0.0,0
TX,77542,FREEPORT,0.0825,0.0625,0.005,0.015,0.0,0
TX,77545,FORT BEND COUNTY ASSISTANCE DISTRICT NO 4 SP,0.0825,0.0625,0.0,0.01,0.01,0
TX,77546,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77547,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77549,FRIENDSWOOD,0.0825,0.0625,0.0,0.02,0.0,0
TX,77550,GALVESTON,0.0825,0.0625,0.0,0.02,0.0,0
TX,77551,GALVESTON,0.0825,0.0625,0.0,0.02,0.0,0
TX,77552,GALVESTON,0.0825,0.0625,0.0,0.02,0.0,0
TX,77553,GALVESTON,0.0825,0.0625,0.0,0.02,0.0,0
TX,77554,GALVESTON,0.0825,0.0625,0.0,0.02,0.0,0
TX,77555,GALVESTON,0.0825,0.0625,0.0,0.02,0.0,0
TX,77560,CHAMBERS COUNTY HEALTH SERVICES,0.0675,0.0625,0.0,0.0,0.005,0
TX,77561,LIBERTY CO ESD 7 SP,0.0825,0.0625,0.005,0.01,0.005,0
TX,77562,BAYTOWN MUNICIPAL DEV DISTRICT,0.0825,0.0625,0.0,0.0125,0.0075,0
TX,77563,HITCHCOCK,0.0825,0.0625,0.0,0.02,0.0,0
TX,77564,LIBERTY,0.0825,0.0625,0.005,0.0,0.015,0
TX,77565,CLEAR LAKE SHORES,0.0825,0.0625,0.0,0.02,0.0,0
TX,77566,CLUTE,0.0825,0.0625,0.005,0.015,0.0,0
TX,77568,HITCHCOCK,0.0825,0.0625,0.0,0.02,0.0,0
TX,77571,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77572,LA PORTE FIRE CONTROL PREVENTION AND EMS DISTRICT SP,0.0825,0.0625,0.0,0.0175,0.0025,0
TX,77573,LEAGUE CITY,0.0825,0.0625,0.0,0.02,0.0,0
TX,77574,LEAGUE CITY,0.0825,0.0625,0.0,0.02,0.0,0
TX,77575,LIBERTY,0.0825,0.0625,0.005,0.0,0.015,0
TX,77577,LIVERPOOL,0.0775,0.0625,0.005,0.01,0.0,0
TX,77578,IOWA COLONY,0.0825,0.0625,0.005,0.01,0.005,0
TX,77580,MONT BELVIEU,0.0825,0.0625,0.0,0.015,0.005,0
TX,77581,FRIENDSWOOD,0.0825,0.0625,0.0,0.02,0.0,0
TX,77582,LIBERTY,0.0825,0.0625,0.005,0.0,0.015,0
TX,77583,BRAZORIA,0.0825,0.0625,0.005,0.0,0.015,0
TX,77584,MANVEL,0.0825,0.0625,0.005,0.015,0.0,0
TX,77585,HARDIN,0.0825,0.0625,0.0,0.0,0.02,0
TX,77586,EL LAGO,0.0825,0.0625,0.0,0.01,0.01,0
TX,77587,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77588,PEARLAND,0.0825,0.0625,0.005,0.015,0.0,0
TX,77590,LA MARQUE,0.0825,0.0625,0.0,0.02,0.0,0
TX,77591,LA MARQUE,0.0825,0.0625,0.0,0.02,0.0,0
TX,77592,TEXAS CITY,0.0825,0.0625,0.0,0.02,0.0,0
TX,77597,CHAMBERS COUNTY HEALTH SERVICES,0.0675,0.0625,0.0,0.0,0.005,0
TX,77598,HOUSTON,0.0825,0.0625,0.0,0.01,0.01,0
TX,77611,BRIDGE CITY,0.0825,0.0625,0.005,0.015,0.0,0
TX,77612,JASPER CO ESD 1 SP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77613,JEFFERSON,0.0825,0.0625,0.005,0.0,0.015,0
TX,77614,NEWTON,0.0625,0.0625,0.0,0.0,0.0,0
TX,77615,JASPER,0.0625,0.0625,0.0,0.0,0.0,0
TX,77616,HARDIN CO ESD 6 SP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77617,GALVESTON CO ESD NO 2 SP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77619,GROVES,0.0825,0.0625,0.005,0.015,0.0,0
TX,77622,JEFFERSON,0.0675,0.0625,0.005,0.0,0.0,0
TX,77623,GALVESTON CO ESD NO 2 SP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77624,TYLER,0.0825,0.0625,0.005,0.0,0.015,0
TX,77625,HARDIN,0.0825,0.0625,0.0,0.0,0.02,0
TX,77626,ORANGE,0.0675,0.0625,0.005,0.0,0.0,0
TX,77627,NEDERLAND,0.0825,0.0625,0.005,0.015,0.0,0
TX,77629,NOME,0.0825,0.0625,0.005,0.015,0.0,0
TX,77630,BRIDGE CITY,0.0825,0.0625,0.005,0.015,0.0,0
TX,77631,ORANGE,0.0825,0.0625,0.005,0.015,0.0,0
TX,77632,JASPER CO ESD 1 SP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77639,ORANGE,0.0675,0.0625,0.005,0.0,0.0,0
TX,77640,JEFFERSON,0.0825,0.0625,0.005,0.0,0.015,0
TX,77641,PORT ARTHUR,0.0825,0.0625,0.005,0.015,0.0,0
TX,77642,GROVES,0.0825,0.0625,0.005,0.015,0.0,0
TX,77643,PORT ARTHUR,0.0825,0.0625,0.005,0.015,0.0,0
TX,77650,GALVESTON CO ESD NO 2 SP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77651,NEDERLAND,0.0825,0.0625,0.005,0.015,0.0,0
TX,77655,PORT ARTHUR,0.0825,0.0625,0.005,0.015,0.0,0
TX,77656,HARDIN CO ESD 6 SP,0.0825,0.0625,0.0,0.0,0.02,0
TX,77657,HARDIN,0.0825,0.0625,0.0,0.0,0.02,0
TX,77659,JEFFERSON,0.0825,0.0625,0.005,0.0,0.015,0
TX,77660,TYLER CO EMER DIST 2 SP,0.0825,0.0625,0.005,0.0,0.015,0
TX,77661,CHAMBERS CO EMERGENCY SERVICES DISTRICT 1,0.08125,0.0625,0.0,0.0,0.01875,0
TX,77662,PINE FOREST,0.0825,0.0625,0.005,0.015,0.0,0
TX,77663,HARDIN,0.0625,0.0625,0.0,0.0,0.0,0
TX,77664,TYLER,0.0825,0.0625,0.005,0.0,0.015,0
TX,77665,CHAMBERS CO EMERGENCY SERVICES DISTRICT 1,0.08125,0.0625,0.0,0.0,0.01875,0
TX,77670,VIDOR,0.0825,0.0625,0.005,0.015,0.0,0
TX,77701,BEAUMONT,0.0825,0.0625,0.005,0.015,0.0,0
TX,77702,BEAUMONT,0.0825,0.0625,0.005,0.015,0.0,0
TX,77703,BEAUMONT,0.0825,0.0625,0.005,0.015,0.0,0
TX,77704,BEAUMONT,0.0825,0.0625,0.005,0.015,0.0,0
TX,77705,JEFFERSON CO ASST DIST NO 4,0.0825,0.0625,0.005,0.0,0.015,0
TX,77706,BEAUMONT,0.0825,0.0625,0.005,0.015,0.0,0
TX,77707,JEFFERSON,0.0825,0.0625,0.005,0.0,0.015,0
TX,77708,BEAUMONT,0.0825,0.0625,0.005,0.015,0.0,0
TX,77710,BEAUMONT,0.0825,0.0625,0.005,0.015,0.0,0
TX,77713,JEFFERSON CO ASST DIST NO 4,0.0825,0.0625,0.005,0.0,0.015,0
TX,77720,BEAUMONT,0.0825,0.0625,0.005,0.015,0.0,0
TX,77725,BEAUMONT,0.0825,0.0625,0.005,0.015,0.0,0
TX,77726,BEAUMONT,0.0825,0.0625,0.005,0.015,0.0,0
TX,77801,BRYAN,0.0825,0.0625,0.005,0.015,0.0,0
TX,77802,BRYAN,0.0825,0.0625,0.005,0.015,0.0,0
TX,77803,BRAZOS,0.0825,0.0625,0.005,0.0,0.015,0
TX,77805,BRYAN,0.0825,0.0625,0.005,0.015,0.0,0
TX,77806,BRYAN,0.0825,0.0625,0.005,0.015,0.0,0
TX,77807,ROBERTSON,0.0825,0.0625,0.0,0.0,0.02,0
TX,77808,ROBERTSON,0.0825,0.0625,0.0,0.0,0.02,0
